"timeid","DFG_year","plot_id","var","rep","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Early","DFG2021",32,"Alves","1","220","Split",NA,"EGR_dd",NA,"Split_220_Early","Split 220","ear","51_61",0.346285712554286,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",32,"Alves","1","220","Split",NA,"Delta_ear",NA,"Split_220_Early","Split 220","ear","61_87",4.8614999756925,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",32,"Alves","1","220","Split",NA,"EGR_tt",NA,"Split_220_Early","Split 220","ear","61_87",0.00590686792708909,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",32,"Alves","1","220","Split",NA,"EGR_dd",NA,"Split_220_Early","Split 220","ear","61_87",0.11574999942125,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",33,"Alves","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","51_61",1.57199999214,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",33,"Alves","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","51_61",0.0120344497005933,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",33,"Alves","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","51_61",0.224571427448571,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",33,"Alves","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","61_87",4.18199997909,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",33,"Alves","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","61_87",0.0050812551005012,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",33,"Alves","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","61_87",0.0995714280735714,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",34,"Esket","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","51_61",0.5474999972625,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",34,"Esket","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","51_61",0.00419138753885167,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",34,"Esket","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","51_61",0.0782142853232143,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",34,"Esket","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","61_87",6.45599996772,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",34,"Esket","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","61_87",0.00784423312502051,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",34,"Esket","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","61_87",0.153714284945714,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",35,"Potenzial","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","51_61",1.79399999103,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",35,"Potenzial","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","51_61",0.0137339712231962,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",35,"Potenzial","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","51_61",0.256285713004286,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",35,"Potenzial","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","61_87",6.38399996808,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",35,"Potenzial","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","61_87",0.00775675097120986,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",35,"Potenzial","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","61_87",0.15199999924,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",36,"Capone","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","51_61",2.41199998794,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",36,"Capone","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","51_61",0.0184650716780096,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",36,"Capone","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","51_61",0.344571426848571,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",36,"Capone","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","61_87",14.6324999268375,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",36,"Capone","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","61_87",0.017778925217141,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",36,"Capone","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","61_87",0.348392855400893,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",37,"Pionier","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","51_61",0.872999995635,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",37,"Pionier","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","51_61",0.00668325355510048,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",37,"Pionier","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","51_61",0.124714285090714,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",37,"Pionier","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","61_87",12.194999939025,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",37,"Pionier","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","61_87",0.0148172898016767,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",37,"Pionier","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","61_87",0.290357141405357,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",38,"Capone","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","51_61",0.2204999988975,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",38,"Capone","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","51_61",0.00168803826907177,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",38,"Capone","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","51_61",0.0314999998425,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",38,"Capone","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","61_87",2.4344999878275,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",38,"Capone","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","61_87",0.00295799032572218,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",38,"Capone","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","61_87",0.0579642854244643,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",39,"Apertus","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","51_61",0.854999995725,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",39,"Apertus","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","51_61",0.00654545451272727,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",39,"Apertus","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","51_61",0.122142856532143,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",39,"Apertus","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","61_87",9.020999954895,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",39,"Apertus","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","61_87",0.0109607848545245,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",39,"Apertus","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","61_87",0.214785713211786,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",40,"Potenzial","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","51_61",1.3364999933175,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",40,"Potenzial","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","51_61",0.0102315788962105,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",40,"Potenzial","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","51_61",0.190928570473929,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",40,"Potenzial","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","61_87",7.346999963265,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",40,"Potenzial","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","61_87",0.00892682477842714,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",40,"Potenzial","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","61_87",0.174928570553929,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",41,"Apertus","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","51_61",0.1604999991975,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",41,"Apertus","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","51_61",0.00122870812782775,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",41,"Apertus","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","51_61",0.0229285713139286,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",41,"Apertus","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","61_87",5.3714999731425,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",41,"Apertus","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","61_87",0.00652653318324777,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",41,"Apertus","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","61_87",0.127892856503393,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",42,"Potenzial","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","51_61",1.78199999109,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",42,"Potenzial","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","51_61",0.0136421051949474,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",42,"Potenzial","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","51_61",0.254571427298571,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",42,"Potenzial","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","61_87",8.8904999555475,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",42,"Potenzial","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","61_87",0.0108022234507427,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",42,"Potenzial","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","61_87",0.211678570370179,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",43,"Patras","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","51_61",1.1534999942325,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",43,"Patras","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","51_61",0.00883062196541627,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",43,"Patras","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","51_61",0.164785713461786,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",43,"Patras","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","61_87",5.8844999705775,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",43,"Patras","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","61_87",0.00714984352914857,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",43,"Patras","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","61_87",0.140107142156607,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",44,"Apertus","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","51_61",0.2294999988525,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",44,"Apertus","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","51_61",0.00175693779025837,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",44,"Apertus","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","51_61",0.0327857141217857,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",44,"Apertus","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","61_87",8.330999958345,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",44,"Apertus","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","61_87",0.0101224142138392,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",44,"Apertus","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","61_87",0.198357141865357,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",45,"Esket","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","51_61",1.0874999945625,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",45,"Esket","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","51_61",0.00832535881004785,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",45,"Esket","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","51_61",0.155357142080357,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",45,"Esket","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","61_87",7.7684999611575,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",45,"Esket","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","61_87",0.00943895988719358,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",45,"Esket","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","61_87",0.184964284789464,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",46,"Apertus","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","51_61",0.5444999972775,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",46,"Apertus","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","51_61",0.00416842103178947,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",46,"Apertus","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","51_61",0.0777857138967857,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",46,"Apertus","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","61_87",4.2164999789175,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",46,"Apertus","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","61_87",0.00512317363253546,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",46,"Apertus","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","61_87",0.100392856640893,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",47,"Pionier","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","51_61",0.98999999505,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",47,"Pionier","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","51_61",0.00757894733052632,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",47,"Pionier","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","51_61",0.141428570721429,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",47,"Pionier","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","61_87",9.308999953455,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",47,"Pionier","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","61_87",0.011310713469767,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",47,"Pionier","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","61_87",0.221642856034643,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",48,"Patras","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","51_61",0.668999996655,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",48,"Patras","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","51_61",0.00512153107487081,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",48,"Patras","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","51_61",0.0955714280935714,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",48,"Patras","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","61_87",6.3944999680275,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",48,"Patras","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","61_87",0.00776950878530725,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",48,"Patras","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","61_87",0.15224999923875,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",49,"Torrild","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","51_61",0.9464999952675,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",49,"Torrild","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","51_61",0.0072459329781244,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",49,"Torrild","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","51_61",0.135214285038214,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",49,"Torrild","1","176","Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","61_87",10.3634999481825,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",49,"Torrild","1","176","Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","61_87",0.0125919625141186,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",49,"Torrild","1","176","Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","61_87",0.24674999876625,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",50,"Patras","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","51_61",1.33799999331,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",50,"Patras","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","51_61",0.0102430621497416,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",50,"Patras","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","51_61",0.191142856187143,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",50,"Patras","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","61_87",5.8214999708925,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",50,"Patras","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","61_87",0.00707329664456426,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",50,"Patras","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","61_87",0.138607142164107,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",51,"Alves","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","51_61",0.8024999959875,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",51,"Alves","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","51_61",0.00614354063913876,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",51,"Alves","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","51_61",0.114642856569643,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",51,"Alves","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","61_87",7.0574999647125,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",51,"Alves","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","61_87",0.00857507361831354,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",51,"Alves","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","61_87",0.168035713445536,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",52,"Patras","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","51_61",0.560999997195,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",52,"Patras","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","51_61",0.00429473682063158,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",52,"Patras","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","51_61",0.0801428567421428,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",52,"Patras","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","61_87",11.68199994159,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",52,"Patras","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","61_87",0.014193979455776,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",52,"Patras","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","61_87",0.278142855752143,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",53,"Alves","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","51_61",0.9734999951325,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",53,"Alves","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","51_61",0.00745263154168421,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",53,"Alves","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","51_61",0.139071427876071,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",53,"Alves","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Late","Combined 176","ear","61_87",12.632999936835,NA,NA,"Delta_ear_61_87"
"Late","DFG2021",53,"Alves","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Late","Combined 176","ear","61_87",0.0153494729040248,NA,NA,"EGR_tt_61_87"
"Late","DFG2021",53,"Alves","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Late","Combined 176","ear","61_87",0.300785712781786,NA,NA,"EGR_dd_61_87"
"Early","DFG2021",54,"Pionier","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","51_61",0.9464999952675,NA,NA,"Delta_ear_51_61"
"Early","DFG2021",54,"Pionier","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","51_61",0.0072459329781244,NA,NA,"EGR_tt_51_61"
"Early","DFG2021",54,"Pionier","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","51_61",0.135214285038214,NA,NA,"EGR_dd_51_61"
"Early","DFG2021",54,"Pionier","1","176","Combined",NA,"Delta_ear",NA,"Combined_176_Early","Combined 176","ear","61_87",6.764999966175,NA,NA,"Delta_ear_61_87"
"Early","DFG2021",54,"Pionier","1","176","Combined",NA,"EGR_tt",NA,"Combined_176_Early","Combined 176","ear","61_87",0.00821967736845782,NA,NA,"EGR_tt_61_87"
"Early","DFG2021",54,"Pionier","1","176","Combined",NA,"EGR_dd",NA,"Combined_176_Early","Combined 176","ear","61_87",0.161071427766071,NA,NA,"EGR_dd_61_87"
"Late","DFG2021",55,"Torrild","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","51_61",1.754999991225,NA,NA,"Delta_ear_51_61"
"Late","DFG2021",55,"Torrild","1","176","Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","51_61",0.0134354066313876,NA,NA,"EGR_tt_51_61"
"Late","DFG2021",55,"Torrild","1","176","Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","51_61",0.250714284460714,NA,NA,"EGR_dd_51_61"
"Late","DFG2021",55,"Torrild","1","176","Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","61_87",9.7814999510925,NA,NA,"Delta_ear_61_87"
